Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2025-11-17,203.1345181792701,336.9153644962997,249.86265950072945,197.3366863875679,272.86247468045326
2025-11-18,206.25903545532213,337.66935831702693,250.14636405606296,195.36779055395354,279.44046553798347
2025-11-19,208.75132920925387,335.4081876662032,250.2531112812633,196.12570939906192,283.7873104661278
2025-11-20,205.79292411828004,333.3112359225156,255.56648928167377,203.209545227508,292.34716370392897
2025-11-21,203.8722055140092,331.8957451062834,258.0248514313043,207.35105024132795,286.26521379179496
2025-11-24,206.76745278611858,333.307676186252,258.05697237323517,206.26086596294914,280.90044297944905
2025-11-25,209.1942130664293,330.987862110558,262.22138216698846,202.35093776244574,270.3089799352714
2025-11-26,209.2724038612082,337.8697941794084,269.3050157513324,192.90318485627685,274.68326664574334
2025-11-27,209.87131906789205,333.2701304741772,272.3207999142117,189.97657868143324,282.39164207436124
2025-11-28,214.85533646329839,332.5069597698039,272.5377578347824,189.21764784814525,287.14204848596086
2025-12-01,212.72863710941897,330.4002964447931,265.9083072866716,185.23121998035595,304.20036368674744
2025-12-02,214.98308263197487,338.280887403337,260.68662341793424,184.81673673414375,304.3841430939921
2025-12-03,214.3618959492449,339.5815356120665,259.33124343830787,185.24934492586783,311.75205286107473
2025-12-04,213.68274137335345,345.4255683386059,256.4835965961119,184.4533596867522,300.0895548797304
2025-12-05,218.0692171274072,337.45695765792124,255.72634038132017,181.93556085411376,296.2638663142975
2025-12-08,221.47273118675645,339.1350650524734,256.15502686710846,182.72887318003748,303.7130720901894
2025-12-09,224.88189935191903,344.19973956195315,258.88670565597636,184.62426391958647,312.9819619178839
2025-12-10,230.33497474333078,344.893833422506,258.6952649476847,180.3153588960016,310.012125166755
2025-12-11,230.5948085223642,351.0149008817856,261.24173986794824,186.02964500478666,309.48325259887804
2025-12-12,233.59834129582234,348.35539604777443,261.7185096696063,185.7470773385282,293.2893615554543
2025-12-15,232.4689396572038,356.45450539612415,252.05223362809096,185.94484071095889,289.85904272205585
2025-12-16,233.99974631018628,369.81526504767385,247.70499486964695,188.96285885609717,299.12392635641237
2025-12-17,233.62708416920964,367.9272039188311,247.17548492880348,190.05520682604165,305.3852408982169
2025-12-18,234.21020040293027,365.5621530089698,241.64265941088686,194.16401147249948,310.9809063586073
2025-12-19,236.89491128481072,374.31888425375547,244.5420441082257,195.51670003349474,311.77144440602626
2025-12-22,233.58360077728648,384.0411264037448,251.80109514836283,193.00946773024526,312.0979347524162
2025-12-23,242.55624085122278,381.0971591317565,257.78300161611804,194.66994314988796,305.1346428636122
2025-12-24,238.34587373468517,378.80181510635117,256.89225448219065,189.8981980662561,312.8420371926536
2025-12-25,233.31548991570145,377.3591280360393,264.3225537989872,190.47516833020956,317.7017419958095
2025-12-26,238.35417023803086,369.5058286651605,265.22777440840144,190.45972845226868,323.42693696797915
2025-12-29,241.9294657472123,364.33332676537805,263.6882243968718,189.71149391306838,317.7309941909692
2025-12-30,244.82878637675287,358.73488895664946,260.7732432069109,189.29833543109504,294.0387464495549
2025-12-31,247.7814751987877,354.5790309907781,259.4310631316066,181.5842997285287,305.56516672768703
2026-01-01,247.91268988322298,354.6304597723175,257.67332439985887,179.51025330480584,300.68855721324576
2026-01-02,244.09469099523378,356.20765594671616,258.6622509709708,179.9936004273358,291.8491700699125
2026-01-05,244.6108248372301,365.2938036433113,259.60660244188216,180.74360507364614,299.1663429775764
2026-01-06,241.812743429437,359.7144285870754,259.7773909752642,176.77468280100248,295.3009814759628
2026-01-07,246.23843778938775,365.6314281929018,262.08988390717946,181.8119785907503,306.4922311690303
2026-01-08,245.77131537977309,364.6355134449325,268.17620837225587,178.46557519172703,313.356188508527
2026-01-09,242.30374029214371,364.6021787016879,273.17542282332937,182.3879020277485,321.1038971788147
2026-01-12,241.08375425019256,368.794050739968,265.63221309978803,184.22058599930344,306.0093007181525
2026-01-13,243.0564862402859,362.4273553404952,252.90192168786766,181.72126515862305,319.23442276044517
2026-01-14,240.7724742427517,364.89858653668824,257.54319756032976,188.9368422929836,322.408815987354
2026-01-15,237.38962889619287,366.1258263553095,251.00914757619273,184.09816781606733,318.4997058568991
2026-01-16,238.60894981851567,369.2669004493535,250.0878077979981,187.94055280979381,320.35292708509684
2026-01-19,239.8400284237916,371.2338738211558,244.67787145297862,192.19981403678364,300.693433964992
2026-01-20,237.8313736644848,386.0775868501545,236.4474881563777,189.48909616748307,305.23476131358893
2026-01-21,235.9932488238048,382.40836733442796,239.02187918754362,195.41711788537492,294.48195029153607
2026-01-22,237.15596369533762,379.42713033361326,242.6129314822549,194.46914488915579,280.77574141608784
2026-01-23,231.15223759275045,375.909746577072,240.1009905524882,195.83067390419575,266.03990848680354
2026-01-26,225.4695105569432,372.83193519018965,228.42492654957945,197.07950186684153,276.6134233845757
2026-01-27,222.72284188515238,369.2907051265987,226.19124039407558,196.62527454601664,270.7425195693848
2026-01-28,222.03417200457827,376.57469267106563,228.01078518380604,200.26043975938452,285.4926992431065
2026-01-29,223.44327550373688,385.3971101659309,221.74064368265783,203.8865058479099,280.36723419441876
2026-01-30,229.54470962206486,382.1474645870636,222.6461966549786,196.17598644019955,263.83747498951846
2026-02-02,233.260550279206,377.32564666192746,222.71501945886678,201.93286597499164,253.73821035450516
2026-02-03,232.76396340073333,380.4358094891507,225.29996990505632,194.67846335817626,264.916242930644
2026-02-04,232.85886319071878,377.34074782187963,225.9470375016933,199.2273235443252,263.6826773397335
2026-02-05,228.83144607114411,381.42618179226895,221.90522687912946,204.29517117897268,258.83353830145506
2026-02-06,228.92681467744936,382.9315825681806,227.08335395578217,199.52462122078984,260.4902380577532
2026-02-09,227.90903913918936,373.91281399238954,226.53561485241693,197.85102579026636,265.2734629021138
2026-02-10,229.40387950452643,383.43266535413915,226.55401265905164,193.1668032936474,275.8602505392363
2026-02-11,226.16007263560718,394.7186388254071,222.67266864737812,192.37901833139634,290.06635635591306
2026-02-12,228.4438907069929,391.1248759878553,220.93084225366675,191.20035936282224,286.6459221334679
2026-02-13,234.91783075806083,388.9724278082426,217.34927679109137,194.60420982332803,273.5715232092268
2026-02-16,234.634124564458,391.02380858861426,216.76548203724977,200.34051771930362,269.8314501405087
2026-02-17,236.50669516623674,393.3900143398911,223.9452882887729,206.6222034347956,272.50543062933093
2026-02-18,239.6221013316432,397.8104232038525,218.24227031955442,204.20106714727984,263.5314010314885
2026-02-19,238.07127464137187,410.88377559278234,211.68241692906648,203.39388458336347,254.91384989628352
2026-02-20,239.21012778743165,410.0081183170824,217.7264233013492,195.99326787416277,258.1850512113755
2026-02-23,239.4437555196752,405.0581903824496,216.99112854009732,192.6458711263607,257.9519534064826
2026-02-24,240.0443211098137,396.4024583083688,214.36284909311402,196.86033397663934,258.45441668533766
2026-02-25,236.88433539266313,392.0440605942341,218.72688850250455,203.98526502635795,251.79990379358995
2026-02-26,237.16650801832196,392.11069570927987,216.34130098553325,198.57849784978603,249.97082299814028
2026-02-27,239.47033618254366,403.64381851394864,223.9768907899029,196.1192592959185,242.08470346651706
2026-03-02,245.9050441916215,400.58347956692563,226.99623177250038,196.1328059095503,249.82099087271305
2026-03-03,250.3354846026091,402.29822010426517,225.02810254089397,197.4691657054871,259.0727931764464
2026-03-04,260.2255597469629,402.4741184285938,234.38676390513194,194.0803425673103,242.53965479404093
2026-03-05,256.826426833459,410.40861087273356,231.82993631109085,196.017136871118,234.8431730073329
2026-03-06,261.05167651286115,427.2890941270975,235.2377928066413,194.10117410279037,222.73030878901085
2026-03-09,262.1089765537639,423.95884549968264,236.71662907667158,194.1656254055468,217.84119192896767
2026-03-10,272.63696438842135,420.93558179565986,242.71339144328923,196.6253647606428,217.37929694481656
2026-03-11,268.8747462765999,428.2626281633542,250.06001336650584,196.78095243290892,206.5239003286606
2026-03-12,265.0123623856404,433.23487026658194,250.36210557544595,195.01966656633607,200.02560650322238
2026-03-13,262.3518853600471,446.33906281473804,246.9284044352285,194.67615586649583,193.15702560953557
2026-03-16,252.51890441761233,450.82157950254043,249.23458503736117,194.42424782098925,194.7127811598688
2026-03-17,250.31855811872163,448.5455285622499,246.17483371826506,192.96796302632623,195.3411293900672
2026-03-18,247.08584715861363,453.09847976393513,255.7397987650325,191.99472652314705,190.56292628585496
2026-03-19,247.94004471448213,461.45327920970516,256.5566754881045,198.87202327416435,191.89471922569916
2026-03-20,249.65122960249937,467.8341235938985,254.92982152231028,201.45541617042235,188.3765592542443
2026-03-23,258.26945844988404,471.9587291086546,255.9773092460674,200.27678776128099,186.7361895771008
2026-03-24,262.8815386434725,480.34392311296443,249.5790541382545,203.47781103905854,197.8228708661389
2026-03-25,260.3488680257627,489.6667883582374,245.12140582907762,202.11572471696388,207.2622140370612
2026-03-26,256.333907308123,500.83831277635716,250.85917442172524,207.46345253683117,198.0006308512586
2026-03-27,258.7958778782208,506.38727984460843,247.87871875278103,209.2854231797075,203.9090953321632
2026-03-30,252.83989837396146,505.3877274188276,243.09681387635982,208.927409663222,209.86301241679945
2026-03-31,261.36471356596684,506.9278555731052,245.72138487633552,211.1210999060854,201.5966730778493
2026-04-01,267.1094896289108,517.0685131219553,251.40452217907225,203.96213639812365,207.53515013031407
2026-04-02,265.05403890449253,510.67187367772215,254.98957904957916,199.0387179827619,218.87230085564659
2026-04-03,257.07951136346975,514.0416814199699,259.9682266192306,193.94007249134367,210.44810993686164
2026-04-06,263.5372722681734,511.1664298856601,256.3860966905008,194.67602620999648,203.85843271576448
2026-04-07,263.1915858914644,511.75934060285664,249.61381109401674,202.22270660691035,211.28257997024505
2026-04-08,269.25307066831414,522.5857270564852,256.88389805785096,212.28098157214515,213.4592840744586
2026-04-09,261.72752869571565,524.5493873918407,255.46309455498317,215.39877872052176,217.75017208310186
2026-04-10,259.10011135888413,525.3063041692214,254.398879418313,217.91217626779314,220.5200898375983
2026-04-13,259.31889201965976,514.2445625242202,260.97144967135495,209.4194261528376,223.7119763948474
2026-04-14,259.73267438806147,520.7446431354881,263.8860754273338,207.0553271938104,213.50477642496298
2026-04-15,257.823333139826,526.4872832586094,266.3301533377788,203.6013870612812,221.50183689403704
2026-04-16,260.9072350605483,545.0786419932016,277.4454541531705,200.95280845540398,230.7463599742995
2026-04-17,256.0890173890051,542.7759835651049,274.21963847967277,200.34007038438136,229.07836929008667
2026-04-20,255.62477134856863,545.059119307943,279.21837796805863,198.389560919731,228.9130449787414
2026-04-21,256.3699997073906,547.615522307669,279.6883721277159,189.87972088753173,216.82900859373044
2026-04-22,258.9362375144392,561.8202596007023,281.2835057585779,193.12742850108006,220.90515901252394
2026-04-23,262.44717151622444,561.356910410512,289.62100205306274,188.69508708552667,225.50484854414958
2026-04-24,257.33114244738465,564.2559508341109,292.5892927659791,189.81092246501692,225.19439926756164
2026-04-27,250.41818446461804,570.1390775692762,295.7573400539275,198.59533755052604,234.23648756739328
2026-04-28,256.36516128426877,572.2404653770528,301.96163088611013,194.70754366722701,231.68501905681285
2026-04-29,258.0909223902391,568.553555633211,300.04897515786877,183.99545006744376,236.44874278656695
2026-04-30,254.8072941309337,570.7171520113568,295.44472853103827,182.95733064841517,228.19945949761458
2026-05-01,262.11280667956936,580.9204948911878,289.7570113629656,187.50768290469847,228.1939084817299
2026-05-04,262.8551477395895,571.7859588256556,279.1053190061656,195.70807715477733,226.98393332352052
2026-05-05,268.6320071402218,573.4026920788624,290.1768507895195,190.5413660932001,228.95546521256244
2026-05-06,269.1599583988216,567.3808554022525,284.2685718427275,192.7473364488849,226.1774472382461
2026-05-07,279.3459032307912,578.6267672580733,283.2441194055898,190.89950049192097,225.31762443355854
2026-05-08,288.38166357419783,564.9300985608361,281.9243568292641,190.5786244331195,232.0121830549795
2026-05-11,287.3056093063214,560.2735212415577,283.7401547190936,201.78951752627532,228.6510809557541
2026-05-12,292.5455686261698,564.0471819143711,288.30808946694947,195.24844024935774,215.9769061452256
2026-05-13,296.1634115373222,578.5704856122529,293.1946222024829,196.46528174451657,229.37512782365383
2026-05-14,303.6816287378707,578.3668263845315,290.1223907588001,198.61446453438992,240.64912013178758
2026-05-15,298.63485845332985,573.6339393507808,289.37523492137836,203.4879270659223,229.95727360842253
2026-05-18,302.54665444883983,591.3010117528188,291.10252121390704,204.05883877183294,235.69235585413145
2026-05-19,308.5375746143718,578.0155291114734,289.90168506375977,205.574406595268,231.73175393758947
2026-05-20,299.00150791598134,558.085036166984,298.9290977031896,203.93674567903926,234.05418174994747
2026-05-21,292.85742961517155,562.404743376653,301.8970224482852,205.27677176031642,236.6516786672045
2026-05-22,282.3273953959702,558.2807038616854,306.29345155571895,203.86031480900255,234.89944502982422
2026-05-25,281.1700442048463,549.5493471391185,310.3349152699361,206.78052851876296,228.64365039005943
2026-05-26,285.01244671805784,556.1624608525982,317.44034451164777,205.23351500837194,223.30049136726907
2026-05-27,292.9336343198127,558.7212594540528,318.7226160915746,207.0695768588623,216.31861808838408
2026-05-28,293.5440219051775,554.0697607677291,311.0605859106408,207.07086443797667,210.19382091256745
2026-05-29,302.36944635452363,543.1075623701632,313.6094384628056,212.33524887407722,209.86775981792286
2026-06-01,295.08481419028635,551.0691484291697,309.9164424015656,212.23318740589337,204.7781309339081
2026-06-02,286.25856656991107,557.1877897841953,306.9896792403684,204.09261967147015,209.8303805912237
2026-06-03,286.18704241091524,556.6936679516174,310.59401938659124,209.89135490206698,220.92067483394067
2026-06-04,288.38014468135833,573.5315314824625,318.08783880782715,205.84546592700767,216.61231000049986
2026-06-05,288.4267164985268,564.1133658769467,318.40724987868,203.0186190749559,218.6006285144922
2026-06-08,277.9095368795249,550.7391390106549,320.4666529626615,200.4901138435862,222.5986107883082
2026-06-09,277.6721574718463,545.0276827330676,331.02349234711437,206.68277991254166,226.45403641978336
2026-06-10,271.3605440998449,545.0116718572325,332.7363106496142,197.10616788176654,227.23721284416226
2026-06-11,274.83507323786625,547.5151454691994,349.3837668129479,210.84061785430944,233.32578051161252
2026-06-12,276.8547725474629,545.7851197460739,353.34741498607195,215.87617699839498,237.45068010100107
2026-06-15,272.37862994649237,549.241514877797,341.738365017386,217.07671970691243,227.35470820798443
2026-06-16,270.0635193144103,538.6276253898651,346.8348769804168,216.95566296384374,234.45282729377564
2026-06-17,265.11707818821475,551.4470887326606,349.5547593156916,218.45964076447115,241.9213641456274
2026-06-18,265.01680461247025,551.1082692442048,358.3304372283538,221.10621233792537,235.65196869247396
2026-06-19,269.77188499905844,561.3460605843605,363.12864148144706,224.38847721166292,236.15339466381852
2026-06-22,265.18763278778073,564.8172031955942,362.39124933232483,227.27709700313775,241.99028352590855
2026-06-23,267.79252775314353,569.3402884505194,354.17885970124314,227.87273913422143,240.41105888362273
2026-06-24,265.4373896452406,574.9290901352679,352.9847662576484,227.03155939447797,249.63184033251042
2026-06-25,261.84822197898035,579.449951299267,347.49236260660103,226.42356609946762,270.4849702447897
2026-06-26,261.5401453753309,585.8143770156433,343.86803618686264,225.59984120363734,263.2604489182322
2026-06-29,256.86266678928575,598.682633661927,347.9198297099069,231.37360488434183,250.745952500284
2026-06-30,254.49550072270253,600.9841724886455,359.167446532662,234.5453316153407,253.61289417226277
2026-07-01,249.19899073482156,608.2224619941184,362.07625714670905,219.52538867819376,260.2206989213936
2026-07-02,258.19882534136644,607.7749494789842,354.06648650234706,222.83579138467917,258.32620815995404
2026-07-03,258.55636459890883,622.2046666294375,357.26988558214765,223.93530691843,271.67240520831297
2026-07-06,255.49374916821162,615.9065387470621,365.60713500553675,223.98869474335794,259.16156412919815
2026-07-07,256.6694390136107,634.0850491405647,361.5906206546923,222.21976508873715,265.65411897607083
2026-07-08,256.34297989787746,634.12149177724,360.8868473680479,227.859809356553,260.23341248162285
2026-07-09,255.51564503179952,620.0488129470386,361.20409422596634,232.75778861106605,276.1019845073323
2026-07-10,258.532007374909,621.7537429624808,356.0341554820111,228.9514286434142,295.57767660592475
2026-07-13,262.2510261802893,615.4138279075817,360.6331655341034,231.15054153076653,287.8829086932025
2026-07-14,259.9434739836122,624.1221162173405,360.0208050731635,226.35961181459436,282.5759312829107
2026-07-15,257.44418809968636,618.0419287537903,363.106585312192,219.63636925312616,291.30345169683596
2026-07-16,256.3626829453055,614.0623969896452,357.20161843409227,216.7508351864793,287.5894571492471
2026-07-17,245.93267461455093,595.9275061002743,354.4469839605667,221.00406234811376,287.36243615198987
2026-07-20,239.40969429189792,592.0319869253685,359.52452412841956,225.78189414162463,287.8476748441106
2026-07-21,245.4796246716953,569.4861838152328,357.19342827277984,228.47725112894912,268.73788207746065
2026-07-22,252.9322434145314,555.4526517522066,369.1280869617228,232.27045497023562,268.8227169528894
2026-07-23,251.9881362019231,562.5994580034187,366.54674194104444,235.05907600903316,262.5482678300887
2026-07-24,254.79226656569853,570.0667295177163,368.3314616157862,231.89457084534104,258.22690744465376
2026-07-27,256.4108351478341,574.3464034411041,375.0790088324283,234.2488331653735,271.48095094164535
2026-07-28,270.8133944636946,565.8623776031991,365.19607118559014,238.52598484838978,259.7590166740703
2026-07-29,276.4740303877382,565.8265122847185,353.1974200836589,242.63922454928166,267.36013217564636
2026-07-30,276.04479985319375,566.189976249254,343.1710389251396,249.14343445247806,264.96359547399027
2026-07-31,271.50393799889446,556.0926376188381,351.6093052200606,253.18770125367885,262.58114724634214
2026-08-03,263.8567489139859,569.8583620975132,348.1335400773045,255.30988526259165,270.05499873671755
2026-08-04,265.02097603834994,578.2568187569588,365.26372469866635,261.486675248295,273.48518205308966
2026-08-05,261.6116631410123,576.6172138866007,361.56699852226586,261.5040725573088,279.16586717865766
2026-08-06,255.11046503759425,577.2688913375057,363.05176427601543,256.6005463232868,288.8491437345361
2026-08-07,252.33274272113587,579.5976661617249,373.9070443753411,255.8467890936214,285.73078805171355
2026-08-10,247.60961274371812,561.0692282934823,388.3831415904918,251.82030860958855,279.83665172027617
2026-08-11,255.3148647175501,559.2430387810888,403.82858294983356,248.24347257563292,269.43224989289735
2026-08-12,259.5580741010412,553.5321898162176,413.3423637287157,247.6155628660575,261.86406812659857
2026-08-13,259.7154941149555,545.0487996700349,421.6328492224263,243.45977187709747,289.10272460362836
2026-08-14,266.8288403548401,542.9789197942138,426.63257662278227,241.968543366255,301.928415815044
2026-08-17,267.4005557096832,558.9766992537077,433.1979658066452,232.04552890092782,287.89248754138345
2026-08-18,263.4555643934008,565.0994425804867,428.92120649532046,233.28522321976249,274.7974016521635
2026-08-19,270.8761153082244,560.3306453304539,422.5106450268359,233.4430454458125,279.6517835331463
2026-08-20,273.70687385911555,565.8562476523036,422.737062274483,229.39842293976668,285.2320301427806
2026-08-21,268.8019287726944,578.9216912893147,421.6237809118085,232.87459008137938,290.93978953999925
2026-08-24,268.08258895107343,587.8915844017762,418.2460124286753,237.82935631732352,288.5763538994832
2026-08-25,264.0583667433831,588.8640075932708,424.03092422321146,229.57279698767215,287.54010532995494
2026-08-26,257.68389342559124,583.1808878613192,431.981842837348,225.86980036927469,291.06988536615
2026-08-27,262.1730550017841,590.1041623541604,432.9666451665878,222.19464310147043,292.1777716367874
2026-08-28,271.3804414832948,594.2323930880148,445.38112875790483,217.7445580692677,269.71645554152445
2026-08-31,264.7521868731166,603.1596007137882,435.9871084946351,221.8595919555048,267.7629027414354
2026-09-01,267.6336030712816,609.7115719588824,434.64447323373594,221.0577525529901,259.9979860248689
